TokenAddress,Chain,EventID,EventType,Event,EventDetail,Pt,BaseScore
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011259,2024-02-18 11,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,10,Cex Trades,Cex Deposit(ETH),8.57566028074599,2024-02-18 11,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.068655,2024-02-18 11,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.051744,2024-02-18 11,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.050387,2024-02-18 11,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),13.5989316916842,2024-02-18 11,-1
0x808507121b80c02388fad14726482e061b8da827,eth,11,Cex Trades,Cex Withdrawal(ETH),1243.65262072916,2024-02-18 11,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.059225,2024-02-18 11,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.006127,2024-02-18 11,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.83396001591401,2024-02-18 11,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.049097,2024-02-18 11,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.0559755366817047,2024-02-18 11,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.32784002518969,2024-02-18 10,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014443,2024-02-18 10,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.044778,2024-02-18 10,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),13.6395882484751,2024-02-18 10,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.010863,2024-02-18 10,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.051119,2024-02-18 10,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.045075,2024-02-18 10,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.009409,2024-02-18 10,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.05901,2024-02-18 10,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.028875,2024-02-18 10,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.53621011451313,2024-02-18 10,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.058986,2024-02-18 10,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.017372,2024-02-18 09,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.040178,2024-02-18 09,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.37085977678907,2024-02-18 09,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.028582,2024-02-18 09,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.41160181470703,2024-02-18 09,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.048531,2024-02-18 09,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014254,2024-02-18 09,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.057144,2024-02-18 09,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.054979,2024-02-18 09,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014507,2024-02-18 09,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),16.0514908504724,2024-02-18 09,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.062218,2024-02-18 09,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.00776,2024-02-18 08,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.048414,2024-02-18 08,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.033564,2024-02-18 08,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.03159299377227,2024-02-18 08,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),4.19166114403011,2024-02-18 08,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.064019,2024-02-18 08,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.054272,2024-02-18 08,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.059351,2024-02-18 08,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.027951,2024-02-18 08,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011715,2024-02-18 08,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.012069,2024-02-18 08,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),17.9672372348499,2024-02-18 08,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.063443,2024-02-18 07,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.055698,2024-02-18 07,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,10,Cex Trades,Cex Deposit(ETH),20.872365363531,2024-02-18 07,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.008188,2024-02-18 07,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,15,Dex Trades,Dex Bought(ETH),3.4062346877267,2024-02-18 07,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.010236,2024-02-18 07,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.013594,2024-02-18 07,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.057877,2024-02-18 07,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.055346,2024-02-18 07,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.036582,2024-02-18 07,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.027714,2024-02-18 07,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),4.43933257711668,2024-02-18 07,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.061094,2024-02-18 06,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.005871,2024-02-18 06,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.058755,2024-02-18 06,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,15,Dex Trades,Dex Bought(ETH),3.61512217794348,2024-02-18 06,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.052549,2024-02-18 06,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.030392,2024-02-18 06,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014441,2024-02-18 06,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.017113,2024-02-18 06,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.035888,2024-02-18 06,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),4.37866223554745,2024-02-18 06,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.058731,2024-02-18 06,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.037817,2024-02-18 05,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011101,2024-02-18 05,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.055969,2024-02-18 05,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.063146,2024-02-18 05,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.020029,2024-02-18 05,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.063654,2024-02-18 05,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.15782700477032,2024-02-18 05,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,15,Dex Trades,Dex Bought(ETH),3.58928358114416,2024-02-18 05,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.030531,2024-02-18 05,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.020846,2024-02-18 05,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.048536,2024-02-18 05,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.72318718156122,2024-02-18 05,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.43985229721652,2024-02-18 04,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.009104,2024-02-18 04,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,15,Dex Trades,Dex Bought(ETH),3.93185290095461,2024-02-18 04,1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.062616,2024-02-18 04,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.04443,2024-02-18 04,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.026084,2024-02-18 04,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.149921090937778,2024-02-18 04,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.068112,2024-02-18 04,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.051715,2024-02-18 04,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.029184,2024-02-18 04,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.023641,2024-02-18 04,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.15586383592534,2024-02-18 04,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011123,2024-02-18 04,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.46652536612599,2024-02-18 03,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.051799,2024-02-18 03,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.003483,2024-02-18 03,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,15,Dex Trades,Dex Bought(ETH),3.13421421081168,2024-02-18 03,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.022953,2024-02-18 03,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.057889,2024-02-18 03,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),3.82475773596304,2024-02-18 03,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.047661,2024-02-18 03,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,15,Dex Trades,Dex Bought(ETH),3.65659275253455,2024-02-18 03,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011974,2024-02-18 03,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.205223226070809,2024-02-18 03,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01,2024-02-18 03,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.061389,2024-02-18 03,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.028315,2024-02-18 03,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.056784,2024-02-18 02,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.003098,2024-02-18 02,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.057168,2024-02-18 02,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.022833,2024-02-18 02,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.010681,2024-02-18 02,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.050715,2024-02-18 02,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.040001,2024-02-18 02,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01,2024-02-18 02,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.40186848172501,2024-02-18 02,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.169377576114368,2024-02-18 02,1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.030638,2024-02-18 02,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.052757,2024-02-18 01,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.032356,2024-02-18 01,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.047511,2024-02-18 01,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.143105879310035,2024-02-18 01,1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.007762,2024-02-18 01,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.020252,2024-02-18 01,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.050402,2024-02-18 01,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),2.88022487078976,2024-02-18 01,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.041434,2024-02-18 01,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.024205,2024-02-18 01,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.012582,2024-02-18 01,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.035842,2024-02-18 00,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014105,2024-02-18 00,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.04899,2024-02-18 00,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.039423,2024-02-18 00,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.022472,2024-02-18 00,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01549,2024-02-18 00,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.016,2024-02-18 00,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.36089005720105,2024-02-18 00,1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.046832,2024-02-18 00,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.040381,2024-02-18 00,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.012657,2024-02-17 23,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.047817,2024-02-17 23,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.015488,2024-02-17 23,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.036931,2024-02-17 23,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-9,Open Interest Change,Open Interest Increased,0.0524419171103332,2024-02-17 23,1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.049529,2024-02-17 23,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.008279,2024-02-17 23,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.4181122006903,2024-02-17 23,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.043648,2024-02-17 23,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),3.17220891040671,2024-02-17 23,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.019846,2024-02-17 23,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.034775,2024-02-17 23,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.035353,2024-02-17 22,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.37396354622438,2024-02-17 22,1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.042346,2024-02-17 22,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.038252,2024-02-17 22,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.015208,2024-02-17 22,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.051877,2024-02-17 22,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.050664,2024-02-17 22,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.017267,2024-02-17 22,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.004284,2024-02-17 22,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.018079,2024-02-17 22,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.034135,2024-02-17 21,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.055255,2024-02-17 21,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.019146,2024-02-17 21,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.048407,2024-02-17 21,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01,2024-02-17 21,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.035872,2024-02-17 21,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.27441356617155,2024-02-17 21,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.017727,2024-02-17 21,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.005593,2024-02-17 21,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.039315,2024-02-17 21,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,11,Cex Trades,Cex Withdrawal(ETH),3.52612641644016,2024-02-17 20,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.016064,2024-02-17 20,-1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01,2024-02-17 20,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.033242,2024-02-17 20,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.44032622536499,2024-02-17 20,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.015475,2024-02-17 20,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.059651,2024-02-17 20,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.032799,2024-02-17 20,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014899,2024-02-17 20,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.035247,2024-02-17 20,-1
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,eth,C-7,Funding Rate Change,Negative Funding Rate,0.050169,2024-02-17 20,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,15,Dex Trades,Dex Bought(ETH),3.47247516289734,2024-02-17 19,1
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,C-7,Funding Rate Change,Negative Funding Rate,0.01,2024-02-17 19,-1
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,eth,C-7,Funding Rate Change,Negative Funding Rate,0.011548,2024-02-17 19,-1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,eth,C-7,Funding Rate Change,Negative Funding Rate,0.015371,2024-02-17 19,-1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,C-7,Funding Rate Change,Negative Funding Rate,0.014641,2024-02-17 19,-1
0x808507121b80c02388fad14726482e061b8da827,eth,C-7,Funding Rate Change,Negative Funding Rate,0.031176,2024-02-17 19,-1
0x514910771af9ca656af840dff83e8264ecf986ca,eth,C-7,Funding Rate Change,Negative Funding Rate,0.031806,2024-02-17 19,-1
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,eth,C-7,Funding Rate Change,Negative Funding Rate,0.030056,2024-02-17 19,-1
0x6982508145454ce325ddbe47a25d4ec3d2311933,eth,C-7,Funding Rate Change,Negative Funding Rate,0.060278,2024-02-17 19,-1
